# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 9.283144772052764893e-02 4.834551239013671875e+01 9.283144772052764893e-02 4.834551239013671875e+01
1.000000000000000000e+03 1.505274674855172634e-03 2.406292036175727844e-02 1.505274674855172634e-03 2.406292036175727844e-02
2.000000000000000000e+03 6.683171959593892097e-04 9.039709344506263733e-03 6.683171959593892097e-04 9.039709344506263733e-03
2.000000000000000000e+03 6.683171959593892097e-04 9.039709344506263733e-03 6.683171959593892097e-04 9.039709344506263733e-03
2.035000000000000000e+03 6.531585822813212872e-04 8.568231947720050812e-03 6.531585822813212872e-04 8.568231947720050812e-03
